sentence_idx,word,tag
469,!,I-ORG
470,Ние,B-ORG
470,идваме,I-ORG
470,!,O
471,“,O
471,изразяваме,O
471,надежда,O
471,",",O
471,че,O
471,поне,O
471,по,O
471,отношение,O
471,на,O
471,подкрепата,O
471,към,O
471,най-уязвимите,O
471,–,O
471,българските,O
471,пенсионери,O
471,",",O
471,в,O
471,тази,O
471,зала,O
471,може,O
471,да,O
471,бъде,O
471,постигнато,O
471,съгласие,O
471,и,O
471,дебатът,O
471,ще,O
471,бъде,O
471,насочен,O
471,именно,O
471,в,O
471,тази,O
471,посока,O
471,–,O
471,в,O
471,крайна,O
471,сметка,O
471,да,O
471,подкрепим,O
471,предложената,O
471,актуализация,O
471,от,O
471,служебния,O
471,кабинет,O
471,и,O
471,да,O
471,спрем,O
471,унизителния,O
471,геноцид,O
471,",",O
471,на,O
471,който,O
471,са,O
471,подложени,O
471,нашите,O
471,родители,O
471,",",O
471,възрастните,O
471,хора,O
471,на,O
471,България,B-ORG
471,.,O
472,Затова,O
472,според,O
472,нас,O
472,от,O
472,„,B-ORG
472,Изправи,I-ORG
472,се,I-ORG
472,БГ,I-ORG
472,!,I-ORG
473,Ние,B-ORG
473,идваме,I-ORG
473,!,O
474,“,O
474,не,O
474,просто,O
474,е,O
474,справедливо,O
474,",",O
474,а,O
474,е,O
474,задължително,O
474,да,O
474,бъдат,O
474,компенсирани,O
474,доходите,O
474,на,O
474,възрастните,O
474,хора,O
474,и,O
474,е,O
474,задължително,O
474,това,O
474,да,O
474,се,O
474,случи,O
474,през,O
474,преизчисляване,O
474,на,O
474,пенсиите,O
474,",",O
474,ако,O
474,предложеният,O
474,подход,O
474,от,O
474,служебния,O
474,кабинет,O
474,може,O
474,да,O
474,бъде,O
474,наречен,O
474,точно,O
474,„,O
474,преизчисляване,O
474,“,O
474,",",O
474,но,O
474,във,O
474,всички,O
474,случаи,O
474,става,O
474,дума,O
474,за,O
474,едно,O
474,",",O
474,в,O
474,сравнение,O
474,с,O
474,досегашните,O
474,",",O
474,чувствително,O
474,увеличение,O
474,на,O
474,пенсиите,O
474,.,O
475,Ние,O
475,от,O
475,„,B-ORG
475,Изправи,I-ORG
475,се,I-ORG
475,БГ,I-ORG
475,!,I-ORG
476,Ние,B-ORG
476,идваме,I-ORG
476,!,O
477,“,O
477,ще,O
477,направим,O
477,предложения,O
477,.,O
478,Надявам,O
478,се,O
478,",",O
478,че,O
478,такива,O
478,предложения,O
478,ще,O
478,бъдат,O
478,направени,O
478,и,O
478,от,O
478,другите,O
478,парламентарни,O
478,групи,O
478,и,O
478,наистина,O
478,сме,O
478,готови,O
478,да,O
478,водим,O
478,разговори,O
478,за,O
478,това,O
478,най-уязвимите,O
478,да,O
478,получат,O
478,подкрепа,O
478,в,O
478,ситуация,O
478,на,O
478,три,O
478,кризи,O
478,",",O
478,на,O
478,инфлация,O
478,",",O
478,на,O
478,тежка,O
478,есен,O
478,и,O
478,на,O
478,тежка,O
478,зима,O
478,.,O
479,Споменах,O
479,",",O
479,от,O
479,тези,O
479,100,O
479,милиона,O
479,кои,O
479,пътища,O
479,в,O
479,Северозападна,B-LOC
479,България,I-LOC
479,",",O
479,аз,O
479,мога,O
479,да,O
479,ги,O
479,уточня,O
479,:,O
479,област,O
479,Видин,B-LOC
479,",",O
479,път,O
479,III,O
479,-,O
479,114,O
479,;,O
479,Лом,B-LOC
479,–,O
479,„,B-LOC
479,Сталийски,I-LOC
479,махала,I-LOC
479,“,I-LOC
479,",",O
479,Дондуково,B-LOC
479,",",O
479,Дреновец,B-LOC
479,",",O
479,Ружинци,B-LOC
479,",",O
479,Чупрене,B-LOC
479,–,O
479,8,O
479,млн,O
479,.,O
479,лв,O
479,.,O
479,–,O
479,21,O
479,км,O
479,дължина,O
479,на,O
479,пътя,O
479,;,O
479,споменах,O
479,за,O
479,„,B-LOC
479,Връшка,I-LOC
479,чука,I-LOC
479,“,I-LOC
479,–,O
479,това,O
479,е,O
479,с,O
479,бюджет,O
479,на,O
479,Агенция,B-ORG
479,„,I-ORG
479,Пътна,I-ORG
479,инфраструктура,I-ORG
479,“,I-ORG
479,.,O
480,За,O
480,пътищата,O
480,по,O
480,„,O
480,Региони,O
480,в,O
480,растеж,O
480,“,O
480,–,O
480,в,O
480,област,O
480,Монтана,B-LOC
480,",",O
480,имаме,O
480,път,O
480,III,O
480,-,O
480,102,O
480,–,O
480,38,O
480,км,O
480,",",O
480,три,O
480,общини,O
480,обслужва,O
480,–,O
480,Монтана,B-LOC
480,",",O
480,Георги,B-LOC
480,Дамяново,I-LOC
480,и,O
480,Чипровци,B-LOC
480,",",O
480,над,O
480,8,O
480,млн,O
480,.,O
480,лв,O
480,.,O
481,Област,O
481,Враца,B-LOC
481,споменах,O
481,:,O
481,Хайредин,B-LOC
481,",",O
481,Крива,B-LOC
481,бара,I-LOC
481,",",O
481,Бутан,B-LOC
481,",",O
481,Гложене,B-LOC
481,",",O
481,през,O
481,Хърлец,B-LOC
481,към,O
481,Оряхово,B-LOC
481,.,O
482,Целият,O
482,е,O
482,30,O
482,км,O
482,",",O
482,тази,O
482,година,O
482,24,O
482,",",O
482,почти,O
482,14,O
482,млн,O
482,.,O
482,лв,O
482,.,O
483,Виждаме,O
483,какви,O
483,суми,O
483,",",O
483,а,O
483,като,O
483,процент,O
483,може,O
483,да,O
483,ги,O
483,сметнем,O
483,",",O
483,са,O
483,почти,O
483,една,O
483,трета,O
483,от,O
483,ресурса,O
483,на,O
483,Постановлението,O
483,в,O
483,Северозападна,B-LOC
483,България,I-LOC
483,.,O
484,С,O
484,увеличаването,O
484,на,O
484,финансовия,O
484,ресурс,O
484,",",O
484,споменах,O
484,по,O
484,какъв,O
484,начин,O
484,",",O
484,още,O
484,по-голям,O
484,ресурс,O
484,в,O
484,Северозападна,B-LOC
484,България,I-LOC
484,не,O
484,само,O
484,за,O
484,основното,O
484,направление,O
484,–,O
484,скоростният,O
484,път,O
484,Ботевград,B-LOC
484,–,O
484,Мездра,B-LOC
484,–,O
484,Враца,B-LOC
484,–,O
484,Монтана,B-LOC
484,–,O
484,Видин,B-LOC
484,",",O
484,а,O
484,и,O
484,за,O
484,пътища,O
484,втори,O
484,и,O
484,трети,O
484,клас,O
484,.,O
485,Писмен,O
485,отговор,O
485,от,O
485,министър,O
485,Божидар,B-PER
485,Божанов,I-PER
485,на,O
485,въпрос,O
485,от,O
485,народния,O
485,представител,O
485,Христо,B-PER
485,Гаджев,I-PER
485,.,O
486,На,O
486,заседанието,O
486,присъстваха,O
486,представители,O
486,на,O
486,Министерството,B-ORG
486,на,I-ORG
486,вътрешните,I-ORG
486,работи,I-ORG
486,:,O
486,Румяна,B-PER
486,Бъчварова,I-PER
486,–,O
486,заместник,O
486,министър-председател,O
486,по,O
486,коалиционна,O
486,политика,O
486,и,O
486,държавна,O
486,администрация,O
486,и,O
486,министър,O
486,на,O
486,вътрешните,O
486,работи,O
486,;,O
486,Георги,B-PER
486,Димитров,I-PER
486,–,O
486,експерт-юрист,O
486,и,O
486,IT,O
486,специалист,O
486,",",O
486,участващ,O
486,в,O
486,разработването,O
486,на,O
486,Законопроекта,O
486,",",O
486,и,O
486,Божидар,B-PER
486,Божанов,I-PER
486,–,O
486,съветник,O
486,",",O
486,и,O
486,от,O
486,Министерството,B-ORG
486,на,I-ORG
486,транспорта,I-ORG
486,",",I-ORG
486,информационните,I-ORG
486,технологии,I-ORG
486,и,I-ORG
486,съобщенията,I-ORG
486,:,O
486,Валери,B-PER
486,Борисов,I-PER
486,–,O
486,заместник-министър,O
486,",",O
486,и,O
486,Женета,B-PER
486,Рогова,I-PER
486,–,O
486,началник-отдел,O
486,в,O
486,Дирекция,O
486,„,O
486,Правна,O
486,“,O
486,.,O
486,министър,O
486,Божидар,B-PER
486,Божанов,I-PER
486,–,O
486,на,O
486,четири,O
486,въпроса,O
486,от,O
486,народния,O
486,представител,O
486,Благовест,B-PER
486,Кирилов,I-PER
486,;,O
486,на,O
486,въпрос,O
486,от,O
486,народния,O
486,представител,O
486,Ивайло,B-PER
486,Мирчев,I-PER
486,;,O
486,на,O
486,два,O
486,въпроса,O
486,от,O
486,народния,O
486,представител,O
486,Николина,B-PER
486,Ангелкова,I-PER
486,;,O
486,на,O
486,въпрос,O
486,от,O
486,народния,O
486,представител,O
486,Христо,B-PER
486,Гаджев,I-PER
486,Божидар,B-PER
486,Божанов,I-PER
486,",",O
486,министър,O
486,на,O
486,електронното,O
486,управление,O
486,",",O
486,ще,O
486,отговори,O
486,на,O
486,:,O
486,въпрос,O
486,от,O
486,народния,O
486,представител,O
486,Благовест,B-PER
486,Кирилов,I-PER
486,относно,O
486,прекратяване,O
486,на,O
486,„,O
486,открита,O
486,“,O
486,процедура,O
486,по,O
486,Закона,O
486,за,O
486,обществените,O
486,поръчки,O
486,с,O
486,предмет,O
486,:,O
486,„,O
486,Изграждане,O
486,",",O
486,развитие,O
486,и,O
486,гаранционна,O
486,поддръжка,O
486,на,O
486,елементи,O
486,от,O
486,националната,O
486,система,O
486,за,O
486,киберсигурност,O
486,“,O
486,;,O
486,на,O
486,въпрос,O
486,от,O
486,народния,O
486,представител,O
486,Никола,B-PER
486,Димитров,I-PER
486,относно,O
486,разположение,O
486,на,O
486,сървърите,O
486,на,O
486,Министерския,B-ORG
486,съвет,I-ORG
486,и,O
486,на,O
486,всяко,O
486,едно,O
486,от,O
486,министерствата,O
486,на,O
486,България,B-ORG
486,.,O
487,Министърът,O
487,на,O
487,електронното,O
487,управление,O
487,Божидар,B-PER
487,Божанов,I-PER
487,ще,O
487,отговори,O
487,на,O
487,два,O
487,въпроса,O
487,от,O
487,народните,O
487,представители,O
487,Благовест,B-PER
487,Кирилов,I-PER
487,;,O
487,Никола,B-PER
487,Димитров,I-PER
487,.,O
488,Има,O
488,постъпило,O
488,искане,O
488,от,O
488,народния,O
488,представител,O
488,Елисавета,B-PER
488,Белобрадова,I-PER
488,да,O
488,се,O
488,проведе,O
488,изслушване,O
488,на,O
488,председателя,O
488,на,O
488,НЗОК,B-ORG
488,",",O
488,подлежащ,O
488,на,O
488,парламентарен,O
488,контрол,O
488,от,O
488,Народното,B-ORG
488,събрание,I-ORG
488,",",O
488,относно,O
488,прехвърлянето,O
488,на,O
488,помощни,O
488,средства,O
488,",",O
488,приспособления,O
488,",",O
488,съоръжения,O
488,и,O
488,медицински,O
488,изделия,O
488,от,O
488,Министерството,B-ORG
488,на,I-ORG
488,труда,I-ORG
488,и,I-ORG
488,социалната,I-ORG
488,политика,I-ORG
488,към,O
488,Националната,B-ORG
488,здравноосигурителна,I-ORG
488,каса,I-ORG
488,.,O
489,Кажете,O
489,",",O
489,госпожо,O
489,Белобрадова,B-PER
489,.,O
490,(,O
490,Уточнения,O
490,между,O
490,народния,O
490,представител,O
490,Елисавета,B-PER
490,Белобрадова,I-PER
490,и,O
490,председателя,O
490,Никола,B-PER
490,Минчев,I-PER
490,.,O
490,),O
491,Оттегляте,O
491,го,O
491,.,O
492,От,O
492,името,O
492,на,O
492,„,B-ORG
492,Демократична,I-ORG
492,България,I-ORG
492,“,I-ORG
492,предлагаме,O
492,за,O
492,член,O
492,Петър,B-PER
492,Маринов,I-PER
492,.,O
492,"""",O
493,От,O
493,името,O
493,на,O
493,„,B-ORG
493,Демократична,I-ORG
493,България,I-ORG
493,“,I-ORG
493,предлагам,O
493,за,O
493,заместващ,O
493,член,O
493,Ивайло,B-PER
493,Мирчев,I-PER
493,.,O
493,"""",O
494,Уважаеми,O
494,господин,O
494,Председател,O
494,",",O
494,колеги,O
494,!,O
495,От,O
495,името,O
495,на,O
495,„,B-ORG
495,Демократична,I-ORG
495,България,I-ORG
495,“,I-ORG
495,предлагаме,O
495,за,O
495,член,O
495,Владислав,B-PER
495,Панев,I-PER
495,.,O
496,Господин,O
496,председател,O
496,",",O
496,уважаеми,O
496,господин,O
496,министър,O
496,!,O
497,Приемаме,O
497,два,O
497,законопроекта,O
497,",",O
497,които,O
497,решават,O
497,бъдещето,O
497,на,O
497,българското,O
497,образование,O
497,.,O
498,И,O
498,както,O
498,казваме,O
498,ние,O
498,от,O
498,ВМРО,B-ORG
498,",",O
498,пък,O
498,и,O
498,нашите,O
498,колеги,O
498,от,O
498,БНС,B-ORG
498,",",O
498,образованието,O
498,в,O
498,България,B-ORG
498,не,O
498,може,O
498,да,O
498,бъде,O
498,нито,O
498,ляво,O
498,",",O
498,нито,O
498,дясно,O
498,",",O
498,то,O
498,може,O
498,да,O
498,бъде,O
498,само,O
498,национално,O
498,.,O
499,Именно,O
499,изхождайки,O
499,от,O
499,това,O
499,",",O
499,че,O
499,образованието,O
499,е,O
499,национално,O
499,и,O
499,то,O
499,решава,O
499,общонационалния,O
499,проблем,O
499,",",O
499,бих,O
499,искал,O
499,да,O
499,се,O
499,спра,O
499,първо,O
499,на,O
499, ,O
499,законопроекта,O
499,",",O
499,предложен,O
499,от,O
499,моите,O
499,уважавани,O
